时间,会话ID,模型,输入tokens,输出tokens,缓存读取,缓存创建,总计tokens,用户提示词,回复摘要
2026-07-14T04:41:21.034Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,26332,328,0,0,26660,<ide_opened_file>The user opened the file /home/lili/TC_try/rank_result/tvm_git_e29cf4/e29cf4/run_20260714_111905/dataset_variants/without_non_regression/model_prompt.txt in the IDE. This may or may n,
2026-07-14T04:41:21.891Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,26332,328,0,0,26660,,
2026-07-14T04:41:22.175Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,26332,328,0,0,26660,,
2026-07-14T04:41:22.486Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,26332,328,0,0,26660,,
2026-07-14T04:41:33.438Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,13199,1789,26624,0,14988,,
2026-07-14T04:41:44.851Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,251,216,41600,0,467,,
2026-07-14T04:41:45.557Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,251,216,41600,0,467,,
2026-07-14T04:41:45.818Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,251,216,41600,0,467,,
2026-07-14T04:41:47.194Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,8859,307,41984,0,9166,,
2026-07-14T04:41:48.131Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,8859,307,41984,0,9166,,
2026-07-14T04:41:48.516Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,8859,307,41984,0,9166,,
2026-07-14T04:41:50.008Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,3105,234,51072,0,3339,,
2026-07-14T04:41:50.949Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,3105,234,51072,0,3339,,
2026-07-14T04:41:52.503Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,2500,251,54400,0,2751,,
2026-07-14T04:41:53.610Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,2500,251,54400,0,2751,,
2026-07-14T04:41:54.833Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,167,262,57088,0,429,,
2026-07-14T04:41:56.366Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,167,262,57088,0,429,,
2026-07-14T04:41:57.503Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,461,195,57472,0,656,,
2026-07-14T04:41:58.392Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,461,195,57472,0,656,,
2026-07-14T04:41:59.672Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,2061,183,58112,0,2244,,
2026-07-14T04:42:02.058Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,393,156,60288,0,549,,
2026-07-14T04:42:03.813Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,254,130,60800,0,384,,
2026-07-14T04:42:26.025Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,798,2890,61184,0,3688,,
2026-07-14T04:42:28.242Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,996,194,64768,0,1190,,
2026-07-14T04:42:50.123Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,566,2550,65920,0,3116,,
2026-07-14T04:42:53.699Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,327,475,68992,0,802,,
2026-07-14T04:43:29.438Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,1216,5160,69760,0,6376,,
2026-07-14T04:43:37.517Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,1664,13313,76032,0,14977,,
2026-07-14T04:45:04.114Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,4056,2750,91008,0,6806,,
2026-07-14T04:45:25.759Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,4150,2490,94976,0,6640,,
2026-07-14T04:45:27.396Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,4150,2490,94976,0,6640,,
2026-07-14T04:45:32.844Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,188,13025,101504,0,13213,,
2026-07-14T04:46:39.558Z,8eb825d2-a1b1-4fe7-acd2-c86be4150cf0,deepseek-v4-flash,13257,385,101632,0,13642,,
